Date,Grocery,Produce,Kitchen,Dairy,Beverage,Bakery,Frozen,Deli,Cheese,Beer,Sushi,Meat,Meat Pre-Packed,Nuts,Pre-Priced Chips and Cookies,Pre-Priced Bread,Flower,Fish,Salad Bar,Total Sales,COGS,Payroll
7/4/23 0:00,"$5,333.96 ","$3,473.33 ","$4,268.11 ","$2,836.02 ","$3,258.75 ","$1,213.37 ","$1,249.96 ","$2,743.62 ","$1,431.59 ","$1,358.15 ","$1,758.78 ","$1,682.11 ",$333.04 ,$290.60 ,$304.97 ,$520.57 ,$824.91 ,$231.01 ,$297.13 ,"$33,409.98 ","$16,704.99 ","$8,352.50 "
7/5/23 0:00,"$5,790.84 ","$3,675.13 ","$4,131.60 ","$2,646.18 ","$3,198.16 ","$1,805.29 ","$1,220.38 ","$2,808.88 ","$1,158.90 ","$1,214.34 ","$1,644.26 ","$1,146.51 ",$582.60 ,$242.59 ,$244.65 ,$518.41 ,$421.08 ,$308.85 ,$199.59 ,"$32,958.24 ","$16,479.12 ","$8,239.56 "
7/6/23 0:00,"$5,097.24 ","$3,021.36 ","$4,039.21 ","$2,206.37 ","$3,243.75 ","$1,979.16 ","$1,495.84 ","$2,986.78 ","$1,125.55 ","$1,665.12 ","$1,505.09 ","$1,136.72 ",$321.56 ,$291.27 ,$170.96 ,$376.13 ,$690.56 ,$176.91 ,$329.70 ,"$31,859.28 ","$15,929.64 ","$7,964.82 "
7/7/23 0:00,"$5,442.04 ","$3,102.32 ","$4,025.23 ","$2,160.91 ","$3,817.35 ","$1,441.24 ","$1,047.29 ","$2,480.96 ","$1,212.70 ","$1,920.13 ","$1,620.39 ","$1,885.84 ",$342.66 ,$280.54 ,$312.87 ,$494.19 ,$688.77 ,$317.56 ,$154.98 ,"$32,747.97 ","$16,373.98 ","$8,186.99 "
7/8/23 0:00,"$5,519.95 ","$3,292.18 ","$4,271.55 ","$2,904.49 ","$3,768.55 ","$1,812.39 ","$1,289.25 ","$2,251.02 ","$1,605.34 ","$1,627.11 ","$1,923.72 ","$1,014.27 ",$413.84 ,$228.84 ,$270.35 ,$360.77 ,$586.62 ,$153.78 ,$227.46 ,"$33,521.48 ","$16,760.74 ","$8,380.37 "
7/9/23 0:00,"$5,693.96 ","$3,982.99 ","$4,461.85 ","$2,287.02 ","$3,427.11 ","$1,168.37 ","$1,736.62 ","$2,065.39 ","$1,546.53 ","$1,829.39 ","$1,986.63 ","$1,679.76 ",$421.08 ,$231.81 ,$156.60 ,$512.37 ,$682.22 ,$229.02 ,$232.38 ,"$34,331.10 ","$17,165.55 ","$8,582.77 "
7/10/23 0:00,"$5,090.89 ","$3,139.75 ","$4,726.24 ","$2,179.50 ","$3,013.78 ","$1,797.30 ","$1,621.23 ","$2,413.18 ","$1,328.59 ","$1,684.23 ","$1,850.53 ","$1,804.79 ",$550.40 ,$236.98 ,$307.70 ,$510.41 ,$575.44 ,$261.76 ,$347.87 ,"$33,440.57 ","$16,720.29 ","$8,360.14 "
7/11/23 0:00,"$5,227.76 ","$3,330.60 ","$4,474.87 ","$2,999.96 ","$3,975.74 ","$1,962.47 ","$1,818.60 ","$2,577.43 ","$1,044.17 ","$1,947.18 ","$1,801.93 ","$1,717.91 ",$252.37 ,$260.56 ,$228.67 ,$543.53 ,$844.15 ,$183.59 ,$229.34 ,"$35,420.83 ","$17,710.41 ","$8,855.21 "
7/12/23 0:00,"$5,410.30 ","$3,051.05 ","$4,904.05 ","$2,309.19 ","$3,132.53 ","$1,517.02 ","$1,744.82 ","$2,496.50 ","$1,324.03 ","$1,407.21 ","$1,803.12 ","$1,144.41 ",$620.81 ,$267.41 ,$212.82 ,$436.79 ,$615.94 ,$283.96 ,$287.77 ,"$32,969.73 ","$16,484.86 ","$8,242.43 "
7/13/23 0:00,"$5,623.29 ","$3,331.27 ","$4,035.22 ","$2,124.74 ","$3,851.42 ","$1,255.72 ","$1,021.28 ","$2,162.79 ","$1,398.30 ","$1,772.73 ","$1,824.95 ","$1,640.50 ",$268.06 ,$297.22 ,$253.01 ,$449.38 ,$771.20 ,$342.22 ,$152.76 ,"$32,576.06 ","$16,288.03 ","$8,144.02 "
7/14/23 0:00,"$5,886.96 ","$3,320.33 ","$4,180.66 ","$2,461.76 ","$3,781.72 ","$1,160.83 ","$1,569.57 ","$2,371.55 ","$1,756.42 ","$1,509.19 ","$1,500.89 ","$1,123.49 ",$212.79 ,$292.65 ,$284.31 ,$436.22 ,$818.37 ,$166.18 ,$257.73 ,"$33,091.62 ","$16,545.81 ","$8,272.91 "
7/15/23 0:00,"$5,618.83 ","$3,946.81 ","$4,338.51 ","$2,434.35 ","$3,938.08 ","$1,916.63 ","$1,438.42 ","$2,917.91 ","$1,737.48 ","$1,049.49 ","$1,684.98 ","$1,462.25 ",$401.60 ,$261.19 ,$334.97 ,$452.07 ,$733.54 ,$151.85 ,$233.20 ,"$35,052.16 ","$17,526.08 ","$8,763.04 "
7/16/23 0:00,"$5,133.46 ","$3,845.15 ","$4,577.50 ","$2,926.80 ","$3,773.40 ","$1,324.57 ","$1,361.30 ","$2,459.29 ","$1,221.41 ","$1,013.26 ","$1,664.64 ","$1,654.83 ",$587.53 ,$204.62 ,$155.20 ,$513.07 ,$703.79 ,$291.65 ,$199.53 ,"$33,611.00 ","$16,805.50 ","$8,402.75 "
7/17/23 0:00,"$5,980.58 ","$3,382.76 ","$4,852.74 ","$2,134.20 ","$3,331.37 ","$1,497.00 ","$1,992.38 ","$2,512.22 ","$1,227.67 ","$1,425.12 ","$1,988.97 ","$1,371.87 ",$374.21 ,$254.53 ,$210.93 ,$523.67 ,$716.74 ,$308.67 ,$248.61 ,"$34,334.24 ","$17,167.12 ","$8,583.56 "
7/18/23 0:00,"$5,871.79 ","$3,024.77 ","$4,350.20 ","$2,091.14 ","$3,231.91 ","$1,433.43 ","$1,656.96 ","$2,471.91 ","$1,627.88 ","$1,659.97 ","$1,500.36 ","$1,517.25 ",$625.14 ,$240.36 ,$158.09 ,$353.07 ,$458.17 ,$233.26 ,$327.21 ,"$32,832.87 ","$16,416.43 ","$8,208.22 "
7/19/23 0:00,"$5,502.72 ","$3,831.03 ","$4,267.99 ","$2,092.98 ","$3,377.69 ","$1,435.22 ","$1,251.07 ","$2,384.72 ","$1,651.78 ","$1,863.27 ","$1,868.17 ","$1,946.95 ",$531.69 ,$254.48 ,$318.63 ,$483.65 ,$522.48 ,$219.19 ,$325.19 ,"$34,128.90 ","$17,064.45 ","$8,532.23 "
7/20/23 0:00,"$5,922.35 ","$3,660.54 ","$4,061.89 ","$2,904.29 ","$3,203.09 ","$1,765.26 ","$1,532.87 ","$2,060.63 ","$1,561.10 ","$1,032.62 ","$1,702.64 ","$1,310.39 ",$554.45 ,$204.02 ,$290.71 ,$474.84 ,$605.86 ,$220.33 ,$284.09 ,"$33,351.97 ","$16,675.98 ","$8,337.99 "
7/21/23 0:00,"$5,541.38 ","$3,152.36 ","$4,821.30 ","$2,449.37 ","$3,719.57 ","$1,935.16 ","$1,095.23 ","$2,229.18 ","$1,111.97 ","$1,941.84 ","$1,532.38 ","$1,175.01 ",$458.46 ,$299.58 ,$204.11 ,$472.37 ,$590.75 ,$317.71 ,$220.53 ,"$33,268.26 ","$16,634.13 ","$8,317.06 "
7/22/23 0:00,"$5,923.31 ","$3,996.07 ","$4,379.67 ","$2,150.61 ","$3,826.52 ","$1,636.77 ","$1,745.27 ","$2,500.00 ","$1,285.72 ","$1,884.76 ","$1,680.48 ","$1,907.57 ",$494.70 ,$205.70 ,$303.88 ,$499.92 ,$473.24 ,$161.56 ,$304.89 ,"$35,360.64 ","$17,680.32 ","$8,840.16 "
7/23/23 0:00,"$5,829.90 ","$3,100.23 ","$4,571.55 ","$2,593.83 ","$3,646.44 ","$1,957.14 ","$1,347.65 ","$2,584.43 ","$1,031.70 ","$1,873.62 ","$1,563.92 ","$1,483.25 ",$281.90 ,$227.27 ,$276.68 ,$496.60 ,$545.27 ,$309.24 ,$304.72 ,"$34,025.34 ","$17,012.67 ","$8,506.34 "
7/24/23 0:00,"$5,968.29 ","$3,867.11 ","$4,983.56 ","$2,537.62 ","$3,186.09 ","$1,190.44 ","$1,168.88 ","$2,478.14 ","$1,761.59 ","$1,642.67 ","$1,518.68 ","$1,496.36 ",$643.75 ,$207.21 ,$282.03 ,$371.48 ,$721.70 ,$178.34 ,$328.17 ,"$34,532.11 ","$17,266.05 ","$8,633.03 "
7/25/23 0:00,"$5,919.78 ","$3,294.27 ","$4,001.59 ","$2,198.41 ","$3,037.38 ","$1,563.94 ","$1,162.42 ","$2,363.89 ","$1,806.50 ","$1,466.66 ","$1,841.73 ","$1,953.56 ",$412.88 ,$254.76 ,$300.09 ,$492.06 ,$424.30 ,$314.16 ,$331.27 ,"$33,139.65 ","$16,569.82 ","$8,284.91 "
7/26/23 0:00,"$5,036.03 ","$3,435.35 ","$4,145.45 ","$2,603.04 ","$3,580.40 ","$1,685.51 ","$1,015.23 ","$2,803.50 ","$1,920.48 ","$1,803.99 ","$1,512.34 ","$1,267.81 ",$419.45 ,$235.18 ,$182.20 ,$515.82 ,$684.85 ,$258.29 ,$211.31 ,"$33,316.23 ","$16,658.12 ","$8,329.06 "
7/27/23 0:00,"$5,174.77 ","$3,795.46 ","$4,779.11 ","$2,340.23 ","$3,462.67 ","$1,714.98 ","$1,777.88 ","$2,694.77 ","$1,087.92 ","$1,206.17 ","$1,505.98 ","$1,796.48 ",$539.24 ,$237.53 ,$270.09 ,$352.45 ,$564.49 ,$317.18 ,$258.59 ,"$33,875.99 ","$16,938.00 ","$8,469.00 "
7/28/23 0:00,"$5,389.13 ","$3,677.51 ","$4,805.13 ","$2,238.37 ","$3,199.70 ","$1,755.85 ","$1,728.70 ","$2,945.42 ","$1,906.21 ","$1,292.29 ","$1,712.99 ","$1,560.16 ",$644.20 ,$278.92 ,$253.53 ,$413.95 ,$820.95 ,$179.20 ,$265.50 ,"$35,067.71 ","$17,533.85 ","$8,766.93 "
7/29/23 0:00,"$5,952.14 ","$3,937.86 ","$4,769.25 ","$2,510.40 ","$3,368.08 ","$1,333.15 ","$1,485.03 ","$2,027.74 ","$1,918.43 ","$1,172.69 ","$1,565.28 ","$1,690.02 ",$572.02 ,$290.40 ,$218.10 ,$390.03 ,$530.41 ,$178.94 ,$190.12 ,"$34,100.09 ","$17,050.05 ","$8,525.02 "
7/30/23 0:00,"$5,300.03 ","$3,621.14 ","$4,537.00 ","$2,291.65 ","$3,541.47 ","$1,882.19 ","$1,305.96 ","$2,744.08 ","$1,997.71 ","$1,997.98 ","$1,723.06 ","$1,470.64 ",$420.67 ,$216.57 ,$296.12 ,$353.76 ,$836.02 ,$193.02 ,$339.36 ,"$35,068.43 ","$17,534.21 ","$8,767.11 "
7/31/23 0:00,"$5,160.47 ","$3,097.81 ","$4,978.86 ","$2,222.14 ","$3,632.92 ","$1,131.71 ","$1,391.61 ","$2,061.38 ","$1,777.89 ","$1,192.18 ","$1,683.02 ","$1,383.86 ",$431.19 ,$227.90 ,$236.85 ,$523.74 ,$783.73 ,$253.51 ,$289.44 ,"$32,460.21 ","$16,230.10 ","$8,115.05 "
8/1/23 0:00,"$5,886.30 ","$3,884.36 ","$4,396.18 ","$2,879.72 ","$3,476.64 ","$1,278.54 ","$1,884.09 ","$2,290.98 ","$1,262.64 ","$1,700.75 ","$1,551.14 ","$1,144.06 ",$339.18 ,$247.27 ,$244.01 ,$457.52 ,$494.86 ,$238.61 ,$302.58 ,"$33,959.43 ","$16,979.72 ","$8,489.86 "
8/2/23 0:00,"$5,446.39 ","$3,769.16 ","$4,601.94 ","$2,155.76 ","$3,971.39 ","$1,468.71 ","$1,121.30 ","$2,917.10 ","$1,264.56 ","$1,462.07 ","$1,819.85 ","$1,987.50 ",$229.20 ,$211.29 ,$191.85 ,$497.39 ,$803.68 ,$202.32 ,$242.91 ,"$34,364.37 ","$17,182.19 ","$8,591.09 "
8/3/23 0:00,"$5,907.88 ","$3,711.87 ","$4,063.37 ","$2,280.59 ","$3,046.23 ","$1,592.00 ","$1,029.56 ","$2,775.36 ","$1,688.22 ","$1,033.30 ","$1,824.86 ","$1,727.20 ",$669.84 ,$238.65 ,$297.79 ,$393.52 ,$539.80 ,$206.00 ,$323.23 ,"$33,349.27 ","$16,674.64 ","$8,337.32 "
8/4/23 0:00,"$5,160.23 ","$3,053.73 ","$4,409.86 ","$2,386.14 ","$3,658.21 ","$1,295.28 ","$1,215.72 ","$2,662.02 ","$1,679.73 ","$1,081.26 ","$1,822.34 ","$1,455.07 ",$249.81 ,$230.21 ,$152.12 ,$374.93 ,$599.04 ,$303.22 ,$323.18 ,"$32,112.10 ","$16,056.05 ","$8,028.02 "
8/5/23 0:00,"$5,661.12 ","$3,396.22 ","$4,722.50 ","$2,273.64 ","$3,909.56 ","$1,907.83 ","$1,520.69 ","$2,399.70 ","$1,660.33 ","$1,929.43 ","$1,932.32 ","$1,492.92 ",$335.26 ,$292.20 ,$249.45 ,$381.18 ,$595.24 ,$165.57 ,$163.72 ,"$34,988.88 ","$17,494.44 ","$8,747.22 "
8/6/23 0:00,"$5,440.26 ","$3,167.44 ","$4,238.74 ","$2,210.71 ","$3,236.56 ","$1,451.85 ","$1,007.68 ","$2,049.83 ","$1,353.12 ","$1,744.54 ","$1,503.39 ","$1,000.25 ",$673.72 ,$219.85 ,$257.53 ,$519.18 ,$473.45 ,$329.64 ,$318.71 ,"$31,196.45 ","$15,598.22 ","$7,799.11 "
8/7/23 0:00,"$5,076.49 ","$3,821.90 ","$4,943.83 ","$2,771.15 ","$3,213.71 ","$1,100.34 ","$1,104.26 ","$2,260.25 ","$1,519.80 ","$1,546.01 ","$1,513.87 ","$1,029.61 ",$488.89 ,$272.12 ,$203.52 ,$401.69 ,$629.90 ,$228.87 ,$320.04 ,"$32,446.25 ","$16,223.12 ","$8,111.56 "
8/8/23 0:00,"$5,696.46 ","$3,700.53 ","$4,686.78 ","$2,329.02 ","$3,762.23 ","$1,819.05 ","$1,697.86 ","$2,480.87 ","$1,301.50 ","$1,209.46 ","$1,761.58 ","$1,807.58 ",$626.53 ,$221.59 ,$183.70 ,$473.53 ,$423.44 ,$300.60 ,$315.08 ,"$34,797.39 ","$17,398.69 ","$8,699.35 "
8/9/23 0:00,"$5,247.40 ","$3,883.08 ","$4,287.58 ","$2,112.51 ","$3,486.37 ","$1,965.45 ","$1,448.06 ","$2,422.78 ","$1,596.79 ","$1,006.36 ","$1,733.01 ","$1,046.17 ",$547.56 ,$262.57 ,$219.59 ,$420.89 ,$836.14 ,$180.92 ,$227.80 ,"$32,931.03 ","$16,465.52 ","$8,232.76 "
8/10/23 0:00,"$5,039.62 ","$3,966.58 ","$4,769.00 ","$2,540.90 ","$3,992.18 ","$1,346.33 ","$1,948.64 ","$2,458.13 ","$1,772.40 ","$1,772.65 ","$1,995.28 ","$1,771.71 ",$223.20 ,$258.20 ,$171.17 ,$438.08 ,$589.74 ,$307.77 ,$266.50 ,"$35,628.08 ","$17,814.04 ","$8,907.02 "
8/11/23 0:00,"$5,059.94 ","$3,774.75 ","$4,083.16 ","$2,125.49 ","$3,589.12 ","$1,554.64 ","$1,910.77 ","$2,030.31 ","$1,698.70 ","$1,312.30 ","$1,678.77 ","$1,713.36 ",$274.91 ,$245.87 ,$294.24 ,$521.03 ,$775.20 ,$200.87 ,$260.93 ,"$33,104.36 ","$16,552.18 ","$8,276.09 "
8/12/23 0:00,"$5,061.08 ","$3,994.23 ","$4,974.77 ","$2,357.52 ","$3,923.44 ","$1,583.07 ","$1,276.46 ","$2,633.07 ","$1,432.51 ","$1,214.04 ","$1,694.55 ","$1,679.32 ",$258.77 ,$281.69 ,$266.23 ,$496.86 ,$538.40 ,$150.49 ,$300.09 ,"$34,116.59 ","$17,058.29 ","$8,529.15 "
8/13/23 0:00,"$5,907.73 ","$3,614.77 ","$4,049.29 ","$2,881.83 ","$3,012.21 ","$1,801.62 ","$1,377.72 ","$2,450.97 ","$1,524.73 ","$1,172.31 ","$1,917.85 ","$1,544.51 ",$440.64 ,$222.27 ,$158.35 ,$417.13 ,$529.21 ,$305.43 ,$346.49 ,"$33,675.06 ","$16,837.53 ","$8,418.76 "
8/14/23 0:00,"$5,739.88 ","$3,037.13 ","$4,933.46 ","$2,369.16 ","$3,154.54 ","$1,151.84 ","$1,918.17 ","$2,016.79 ","$1,772.42 ","$1,808.80 ","$1,811.55 ","$1,347.33 ",$608.20 ,$247.73 ,$340.77 ,$529.44 ,$671.80 ,$268.06 ,$162.17 ,"$33,889.24 ","$16,944.62 ","$8,472.31 "
8/15/23 0:00,"$5,898.06 ","$3,014.25 ","$4,252.85 ","$2,632.51 ","$3,684.42 ","$1,841.25 ","$1,579.26 ","$2,939.21 ","$1,232.85 ","$1,620.63 ","$1,535.54 ","$1,972.60 ",$559.09 ,$298.24 ,$304.35 ,$413.16 ,$747.44 ,$284.29 ,$307.91 ,"$35,117.91 ","$17,558.96 ","$8,779.48 "
8/16/23 0:00,"$5,672.58 ","$3,342.10 ","$4,757.82 ","$2,514.63 ","$3,416.47 ","$1,721.61 ","$1,369.72 ","$2,197.70 ","$1,221.30 ","$1,641.30 ","$1,528.83 ","$1,910.74 ",$303.57 ,$218.33 ,$344.88 ,$500.05 ,$547.79 ,$269.73 ,$233.57 ,"$33,712.72 ","$16,856.36 ","$8,428.18 "
8/17/23 0:00,"$5,528.94 ","$3,823.47 ","$4,000.07 ","$2,137.72 ","$3,835.96 ","$1,034.92 ","$1,800.41 ","$2,169.59 ","$1,484.99 ","$1,925.44 ","$1,764.28 ","$1,474.31 ",$408.40 ,$254.54 ,$278.55 ,$507.97 ,$731.37 ,$196.46 ,$225.04 ,"$33,582.43 ","$16,791.22 ","$8,395.61 "
8/18/23 0:00,"$5,304.45 ","$3,866.13 ","$4,254.24 ","$2,649.07 ","$3,428.90 ","$1,566.92 ","$1,924.50 ","$2,755.09 ","$1,494.14 ","$1,891.80 ","$1,698.39 ","$1,175.42 ",$549.15 ,$229.31 ,$338.42 ,$422.15 ,$447.60 ,$215.82 ,$268.66 ,"$34,480.16 ","$17,240.08 ","$8,620.04 "
8/19/23 0:00,"$5,997.96 ","$3,960.81 ","$4,749.10 ","$2,856.03 ","$3,713.00 ","$1,028.03 ","$1,673.49 ","$2,348.66 ","$1,023.47 ","$1,680.46 ","$1,867.72 ","$1,234.58 ",$647.19 ,$212.38 ,$310.63 ,$454.90 ,$433.09 ,$151.48 ,$191.20 ,"$34,534.18 ","$17,267.09 ","$8,633.54 "
8/20/23 0:00,"$5,362.19 ","$3,065.12 ","$4,532.34 ","$2,093.21 ","$3,566.16 ","$1,496.44 ","$1,230.90 ","$2,611.55 ","$1,581.95 ","$1,961.03 ","$1,814.03 ","$1,014.02 ",$658.06 ,$285.16 ,$211.73 ,$441.89 ,$440.38 ,$332.42 ,$323.87 ,"$33,022.45 ","$16,511.22 ","$8,255.61 "
8/21/23 0:00,"$5,470.65 ","$3,044.57 ","$4,114.95 ","$2,753.68 ","$3,119.90 ","$1,599.41 ","$1,819.26 ","$2,005.97 ","$1,417.74 ","$1,228.96 ","$1,500.15 ","$1,872.28 ",$452.32 ,$257.77 ,$300.83 ,$474.90 ,$527.06 ,$237.77 ,$160.55 ,"$32,358.72 ","$16,179.36 ","$8,089.68 "
8/22/23 0:00,"$5,378.25 ","$3,913.28 ","$4,393.63 ","$2,690.21 ","$3,717.95 ","$1,634.88 ","$1,420.53 ","$2,431.43 ","$1,576.38 ","$1,019.60 ","$1,508.44 ","$1,363.41 ",$408.10 ,$257.88 ,$174.32 ,$495.97 ,$634.67 ,$183.62 ,$170.67 ,"$33,373.22 ","$16,686.61 ","$8,343.30 "
8/23/23 0:00,"$5,979.53 ","$3,305.05 ","$4,375.55 ","$2,866.66 ","$3,706.37 ","$1,926.88 ","$1,698.05 ","$2,024.83 ","$1,914.82 ","$1,921.71 ","$1,919.86 ","$1,485.82 ",$525.86 ,$254.53 ,$251.27 ,$532.43 ,$534.95 ,$150.08 ,$312.77 ,"$35,687.02 ","$17,843.51 ","$8,921.75 "
8/24/23 0:00,"$5,174.66 ","$3,557.99 ","$4,568.16 ","$2,104.09 ","$3,115.72 ","$1,297.06 ","$1,486.35 ","$2,209.56 ","$1,333.12 ","$1,264.33 ","$1,582.29 ","$1,526.45 ",$531.28 ,$218.45 ,$331.75 ,$466.77 ,$535.24 ,$307.04 ,$288.13 ,"$31,898.44 ","$15,949.22 ","$7,974.61 "
8/25/23 0:00,"$5,327.99 ","$3,982.44 ","$4,667.98 ","$2,305.70 ","$3,561.91 ","$1,844.57 ","$1,940.86 ","$2,194.72 ","$1,107.84 ","$1,973.10 ","$1,784.80 ","$1,793.13 ",$686.64 ,$256.86 ,$254.92 ,$530.47 ,$626.28 ,$218.75 ,$296.29 ,"$35,355.25 ","$17,677.62 ","$8,838.81 "
8/26/23 0:00,"$5,680.35 ","$3,400.45 ","$4,840.83 ","$2,694.29 ","$3,335.65 ","$1,452.22 ","$1,068.38 ","$2,970.93 ","$1,206.52 ","$1,224.04 ","$1,970.25 ","$1,615.13 ",$449.03 ,$209.14 ,$339.34 ,$548.58 ,$418.80 ,$206.89 ,$226.06 ,"$33,856.88 ","$16,928.44 ","$8,464.22 "
8/27/23 0:00,"$5,063.21 ","$3,665.87 ","$4,497.23 ","$2,022.02 ","$3,458.85 ","$1,666.94 ","$1,155.80 ","$2,302.41 ","$1,306.54 ","$1,278.46 ","$1,983.30 ","$1,069.28 ",$468.81 ,$268.26 ,$226.35 ,$459.15 ,$774.30 ,$256.30 ,$292.62 ,"$32,215.70 ","$16,107.85 ","$8,053.92 "
8/28/23 0:00,"$5,607.25 ","$3,400.88 ","$4,392.02 ","$2,734.08 ","$3,422.76 ","$1,807.94 ","$1,194.57 ","$2,839.25 ","$1,863.47 ","$1,909.45 ","$1,922.13 ","$1,377.10 ",$429.59 ,$205.15 ,$254.83 ,$400.42 ,$655.94 ,$248.51 ,$211.33 ,"$34,876.67 ","$17,438.34 ","$8,719.17 "
8/29/23 0:00,"$5,477.65 ","$3,768.19 ","$4,143.98 ","$2,857.98 ","$3,104.77 ","$1,724.04 ","$1,221.00 ","$2,420.76 ","$1,549.07 ","$1,812.66 ","$1,944.46 ","$1,456.27 ",$558.53 ,$218.92 ,$263.90 ,$478.50 ,$453.12 ,$273.78 ,$306.40 ,"$34,033.98 ","$17,016.99 ","$8,508.50 "
8/30/23 0:00,"$5,284.00 ","$3,527.71 ","$4,804.82 ","$2,453.30 ","$3,158.02 ","$1,795.50 ","$1,235.43 ","$2,862.13 ","$1,995.08 ","$1,097.39 ","$1,952.53 ","$1,718.24 ",$367.62 ,$229.42 ,$342.10 ,$495.84 ,$839.91 ,$150.84 ,$177.05 ,"$34,486.93 ","$17,243.46 ","$8,621.73 "
8/31/23 0:00,"$5,238.41 ","$3,237.52 ","$4,713.37 ","$2,434.33 ","$3,086.81 ","$1,636.07 ","$1,152.85 ","$2,662.79 ","$1,285.03 ","$1,575.47 ","$1,538.28 ","$1,784.04 ",$217.83 ,$227.89 ,$291.54 ,$479.66 ,$529.64 ,$222.97 ,$335.47 ,"$32,649.97 ","$16,324.98 ","$8,162.49 "
9/1/23 0:00,"$5,514.51 ","$3,271.31 ","$4,408.68 ","$2,278.47 ","$3,192.45 ","$1,800.78 ","$1,692.92 ","$2,007.09 ","$1,068.73 ","$1,157.75 ","$1,928.62 ","$1,005.16 ",$478.08 ,$281.21 ,$268.96 ,$361.14 ,$504.65 ,$344.92 ,$322.06 ,"$31,887.49 ","$15,943.74 ","$7,971.87 "
9/2/23 0:00,"$5,367.93 ","$3,258.06 ","$4,518.43 ","$2,005.05 ","$3,852.44 ","$1,909.01 ","$1,218.16 ","$2,111.60 ","$1,301.19 ","$1,071.67 ","$1,707.87 ","$1,598.66 ",$340.64 ,$228.78 ,$163.14 ,$387.73 ,$790.36 ,$191.44 ,$150.20 ,"$32,172.36 ","$16,086.18 ","$8,043.09 "
9/3/23 0:00,"$5,456.52 ","$3,532.32 ","$4,665.18 ","$2,186.30 ","$3,024.52 ","$1,904.42 ","$1,235.45 ","$2,031.35 ","$1,992.59 ","$1,612.38 ","$1,521.33 ","$1,029.75 ",$574.00 ,$207.40 ,$194.61 ,$397.72 ,$736.93 ,$215.63 ,$227.46 ,"$32,745.86 ","$16,372.93 ","$8,186.47 "
9/4/23 0:00,"$5,337.48 ","$3,703.19 ","$4,164.81 ","$2,979.86 ","$3,431.62 ","$1,327.89 ","$1,197.39 ","$2,090.45 ","$1,743.10 ","$1,078.05 ","$1,766.59 ","$1,835.46 ",$285.88 ,$206.80 ,$174.67 ,$399.00 ,$621.98 ,$172.81 ,$204.94 ,"$32,721.97 ","$16,360.98 ","$8,180.49 "
9/5/23 0:00,"$5,970.49 ","$3,949.28 ","$4,027.20 ","$2,867.29 ","$3,800.94 ","$1,971.97 ","$1,398.69 ","$2,220.31 ","$1,915.06 ","$1,471.89 ","$1,558.35 ","$1,240.04 ",$622.55 ,$214.94 ,$252.23 ,$537.82 ,$795.14 ,$250.08 ,$305.43 ,"$35,369.70 ","$17,684.85 ","$8,842.43 "
9/6/23 0:00,"$5,133.44 ","$3,694.09 ","$4,317.50 ","$2,266.50 ","$3,100.26 ","$1,057.67 ","$1,958.59 ","$2,785.58 ","$1,594.84 ","$1,614.51 ","$1,539.56 ","$1,333.13 ",$580.45 ,$239.42 ,$348.16 ,$483.60 ,$608.48 ,$230.13 ,$186.15 ,"$33,072.06 ","$16,536.03 ","$8,268.02 "
9/7/23 0:00,"$5,096.80 ","$3,781.19 ","$4,595.59 ","$2,963.75 ","$3,227.71 ","$1,616.40 ","$1,366.78 ","$2,733.68 ","$1,275.36 ","$1,939.10 ","$1,733.79 ","$1,232.94 ",$388.30 ,$219.68 ,$317.51 ,$396.44 ,$411.90 ,$230.88 ,$205.60 ,"$33,733.40 ","$16,866.70 ","$8,433.35 "
9/8/23 0:00,"$5,343.39 ","$3,168.93 ","$4,486.61 ","$2,367.71 ","$3,727.44 ","$1,495.22 ","$1,297.62 ","$2,244.71 ","$1,954.43 ","$1,921.27 ","$1,657.38 ","$1,867.77 ",$286.12 ,$223.50 ,$247.77 ,$383.11 ,$724.82 ,$234.31 ,$163.17 ,"$33,795.28 ","$16,897.64 ","$8,448.82 "
9/9/23 0:00,"$5,591.03 ","$3,374.06 ","$4,692.55 ","$2,297.59 ","$3,647.55 ","$1,230.48 ","$1,068.60 ","$2,390.42 ","$1,229.16 ","$1,607.46 ","$1,940.66 ","$1,300.68 ",$627.59 ,$218.40 ,$252.88 ,$359.66 ,$518.65 ,$290.42 ,$202.33 ,"$32,840.17 ","$16,420.08 ","$8,210.04 "
9/10/23 0:00,"$5,659.18 ","$3,413.78 ","$4,819.69 ","$2,152.81 ","$3,563.02 ","$1,535.15 ","$1,352.53 ","$2,859.49 ","$1,397.11 ","$1,502.71 ","$1,657.80 ","$1,742.12 ",$370.85 ,$229.87 ,$158.26 ,$406.60 ,$545.49 ,$240.38 ,$188.56 ,"$33,795.40 ","$16,897.70 ","$8,448.85 "
9/11/23 0:00,"$5,397.26 ","$3,686.38 ","$4,488.44 ","$2,901.61 ","$3,171.64 ","$1,065.95 ","$1,232.20 ","$2,072.32 ","$1,293.39 ","$1,650.39 ","$1,911.29 ","$1,612.97 ",$252.08 ,$250.49 ,$317.06 ,$417.34 ,$818.40 ,$202.12 ,$336.00 ,"$33,077.33 ","$16,538.66 ","$8,269.33 "
